sample_size,tau,case_id,concept,bias,sample_size_fct
200,-0.010638866487918008,79,Coefficient-Induced Bias,6.861464593086453e-4,N = 200
200,-0.031383157187619526,230,Coefficient-Induced Bias,-0.0022767334848824428,N = 200
200,-0.019989707485340125,20,Coefficient-Induced Bias,-7.135032673053487e-4,N = 200
200,-0.03150782608932229,62,Coefficient-Induced Bias,-0.002236105375601871,N = 200
200,-0.025984533531809628,246,Coefficient-Induced Bias,-0.0015031206469765523,N = 200
200,-0.03028122995108451,89,Coefficient-Induced Bias,-0.00227386982338873,N = 200
200,-0.029217444001055692,247,Coefficient-Induced Bias,-0.001799223263154015,N = 200
200,-0.030895749235028358,164,Coefficient-Induced Bias,-0.0020783993566254044,N = 200
200,-0.018629682442086848,151,Coefficient-Induced Bias,-2.3757949952973867e-4,N = 200
200,-0.012844482724704176,58,Coefficient-Induced Bias,3.2468793504847326e-4,N = 200
200,-0.02701162791788536,225,Coefficient-Induced Bias,-0.0012756828442956891,N = 200
200,-0.03146132784567629,149,Coefficient-Induced Bias,-0.0022148403245935144,N = 200
200,-0.0315161774746871,70,Coefficient-Induced Bias,-0.0022330459859397633,N = 200
200,-0.03147709220377415,144,Coefficient-Induced Bias,-0.002259099134378051,N = 200
200,-0.028647307010803424,241,Coefficient-Induced Bias,-0.0019222539609473621,N = 200
200,-0.024651982430367314,53,Coefficient-Induced Bias,-0.0010877359159654765,N = 200
200,-0.024962579587016198,57,Coefficient-Induced Bias,-0.001250373827336948,N = 200
200,-0.030508025664256255,91,Coefficient-Induced Bias,-0.002040601381542495,N = 200
200,-0.025405499365949602,5,Coefficient-Induced Bias,-9.630848959555349e-4,N = 200
200,-0.02681208542724023,217,Coefficient-Induced Bias,-6.427663007847473e-4,N = 200
200,-0.02902875460469856,69,Coefficient-Induced Bias,-0.0018844329209944943,N = 200
200,-0.03086171500823126,219,Coefficient-Induced Bias,-0.002042831390675015,N = 200
200,-0.03134054784221696,43,Coefficient-Induced Bias,-0.0022469593324833115,N = 200
200,-0.02625689166465517,187,Coefficient-Induced Bias,-0.001528299861635829,N = 200
200,-0.01833009736833502,210,Coefficient-Induced Bias,-1.9538661369256083e-4,N = 200
200,-0.030773040826604703,105,Coefficient-Induced Bias,-0.002248520917446317,N = 200
200,-0.017501943855314672,18,Coefficient-Induced Bias,1.9212707839944e-4,N = 200
200,-0.011703477251831629,8,Coefficient-Induced Bias,4.355098874840868e-4,N = 200
200,-0.029392871160835332,239,Coefficient-Induced Bias,-0.0018352559874367236,N = 200
200,-0.027270082353311298,127,Coefficient-Induced Bias,-0.0016986284232287652,N = 200
200,-0.03113052857029991,72,Coefficient-Induced Bias,-0.002229334075598277,N = 200
200,-0.02994581073136693,175,Coefficient-Induced Bias,-0.002176532243944651,N = 200
200,-0.017221080487308638,135,Coefficient-Induced Bias,-8.328827449832765e-5,N = 200
200,-0.027323844836843247,96,Coefficient-Induced Bias,-0.0014718754493190378,N = 200
200,-0.02274746716217735,205,Coefficient-Induced Bias,-7.583873816886522e-4,N = 200
200,-0.025862535576093193,132,Coefficient-Induced Bias,-0.0013971209214290736,N = 200
200,-0.025979320755808943,86,Coefficient-Induced Bias,-0.0014343474364091058,N = 200
200,-0.012830192244677296,22,Coefficient-Induced Bias,9.579010776057384e-4,N = 200
200,-0.030850353968956634,60,Coefficient-Induced Bias,-0.0022390930191575342,N = 200
200,-0.02622867928205752,203,Coefficient-Induced Bias,-0.0015043386888420884,N = 200
200,-0.031044316412504547,195,Coefficient-Induced Bias,-0.002123599111348573,N = 200
200,-0.018204750825850047,15,Coefficient-Induced Bias,-1.953232605877986e-5,N = 200
200,-0.016601443601401478,50,Coefficient-Induced Bias,4.3636200834829e-4,N = 200
200,-0.022673945105427196,166,Coefficient-Induced Bias,-8.016767042865469e-4,N = 200
200,-0.027231766100114796,107,Coefficient-Induced Bias,-0.0014911451717155577,N = 200
200,-0.013619019942026078,169,Coefficient-Induced Bias,7.672819085031701e-4,N = 200
200,-0.01981480493149934,67,Coefficient-Induced Bias,1.226662349230745e-4,N = 200
200,-0.025037626325091544,112,Coefficient-Induced Bias,-9.662376529220307e-4,N = 200
200,-0.03090693507368425,174,Coefficient-Induced Bias,-0.0018162554696238287,N = 200
200,-0.00824155912023583,98,Coefficient-Induced Bias,0.001158150533311253,N = 200
200,-0.028619271288683523,2,Coefficient-Induced Bias,-0.001856371623250308,N = 200
200,-0.03019035270575582,226,Coefficient-Induced Bias,-0.0023329225031894496,N = 200
200,-0.031249330882154314,209,Coefficient-Induced Bias,-0.0021562951678494313,N = 200
200,-0.02747582096134482,31,Coefficient-Induced Bias,-0.0017134774909989825,N = 200
200,-0.031289529228101465,154,Coefficient-Induced Bias,-0.00219989785156105,N = 200
200,-0.02254019951109354,74,Coefficient-Induced Bias,-8.623296899383792e-4,N = 200
200,-0.012366891377846523,148,Coefficient-Induced Bias,4.031055507626169e-4,N = 200
200,-0.02947699903445833,172,Coefficient-Induced Bias,-0.002029547419710065,N = 200
200,-0.01858520556888521,56,Coefficient-Induced Bias,-4.951302323074058e-4,N = 200
200,-0.03127673000923292,190,Coefficient-Induced Bias,-0.0022356163384298355,N = 200
200,-0.006635367827950267,191,Coefficient-Induced Bias,8.509250814316971e-4,N = 200
200,-0.03134504426659879,76,Coefficient-Induced Bias,-0.0022218840177432586,N = 200
200,-0.031458011982348544,10,Coefficient-Induced Bias,-0.0022101994811687398,N = 200
200,-0.03132483529544422,71,Coefficient-Induced Bias,-0.002172645027225417,N = 200
200,-0.023871391308719403,189,Coefficient-Induced Bias,-0.0013590096338726987,N = 200
200,-0.031359330716531963,12,Coefficient-Induced Bias,-0.0022762763980618272,N = 200
200,-0.03089645203887409,45,Coefficient-Induced Bias,-0.002181682791076389,N = 200
200,-0.03022581647046363,103,Coefficient-Induced Bias,-0.002118610727146142,N = 200
200,-0.02559372070210364,238,Coefficient-Induced Bias,-0.0012830624180443229,N = 200
200,-0.011853805417661789,66,Coefficient-Induced Bias,7.099858435026807e-4,N = 200
200,-0.02741372104478279,146,Coefficient-Induced Bias,-0.001725744005515284,N = 200
200,-0.006787847388427304,245,Coefficient-Induced Bias,0.0011496246515837472,N = 200
200,-0.008595820051142566,92,Coefficient-Induced Bias,9.487105115141281e-4,N = 200
200,-0.030723639808866055,118,Coefficient-Induced Bias,-0.001820273638759362,N = 200
200,-0.0301516379810709,234,Coefficient-Induced Bias,-0.0021093210264213624,N = 200
200,-0.02425799869874168,126,Coefficient-Induced Bias,-0.0011431116669724517,N = 200
200,-0.022734578506968917,52,Coefficient-Induced Bias,-9.220116675683343e-4,N = 200
200,-0.016730990091288644,240,Coefficient-Induced Bias,1.187246563083555e-5,N = 200
200,-0.030365837105821414,4,Coefficient-Induced Bias,-0.00210229331112044,N = 200
200,-0.030916780040382175,36,Coefficient-Induced Bias,-0.0021924488352348948,N = 200
200,-0.019755849663640745,220,Coefficient-Induced Bias,-3.066048094069185e-5,N = 200
200,-0.027767754564243075,65,Coefficient-Induced Bias,-0.0016603804225335805,N = 200
200,-0.017173708333498183,224,Coefficient-Induced Bias,4.3556844922065796e-4,N = 200
200,-0.031516690287379134,40,Coefficient-Induced Bias,-0.002253358391001492,N = 200
200,-0.017285446670633586,142,Coefficient-Induced Bias,-5.3212199163543694e-5,N = 200
200,-0.023869911712879555,170,Coefficient-Induced Bias,-0.001121778521086858,N = 200
200,-0.004486952172463532,120,Coefficient-Induced Bias,7.860642853829702e-4,N = 200
200,-0.029815001725951806,143,Coefficient-Induced Bias,-0.001978570623771325,N = 200
200,-0.01905143120501407,248,Coefficient-Induced Bias,-5.331525711821383e-4,N = 200
200,-0.02520646687227679,78,Coefficient-Induced Bias,-0.0014602605636755417,N = 200
200,-0.03139544687839346,124,Coefficient-Induced Bias,-0.002257395483310498,N = 200
200,-0.031394773593334147,232,Coefficient-Induced Bias,-0.0022171859717292075,N = 200
200,-0.02989520491907055,156,Coefficient-Induced Bias,-0.002140895735511905,N = 200
200,-0.0312009530750737,59,Coefficient-Induced Bias,-0.0021777240472990456,N = 200
200,-0.023350418970568665,87,Coefficient-Induced Bias,-0.0012771013388451768,N = 200
200,-0.028952532782769658,147,Coefficient-Induced Bias,-0.0019132103576411374,N = 200
200,-0.02233265105490667,176,Coefficient-Induced Bias,-0.001126328535348331,N = 200
200,-0.02223452380189228,16,Coefficient-Induced Bias,-0.001091831156072809,N = 200
200,-0.031515564981693445,134,Coefficient-Induced Bias,-0.002252959742136129,N = 200
200,-0.03148313750111842,39,Coefficient-Induced Bias,-0.0022270675308276866,N = 200
200,-0.027710441942093822,23,Coefficient-Induced Bias,-0.0017931076532538004,N = 200
200,-0.02119160828859401,11,Coefficient-Induced Bias,-9.460944363909318e-4,N = 200
200,-0.026841998046897908,27,Coefficient-Induced Bias,-0.001450206830731049,N = 200
200,-0.02539271868889237,145,Coefficient-Induced Bias,-0.0013015662365081226,N = 200
200,-0.03023961285047372,42,Coefficient-Induced Bias,-0.0018695426630757073,N = 200
200,-0.02107310400938389,94,Coefficient-Induced Bias,-4.319882374719253e-4,N = 200
200,-0.030554495330591847,1,Coefficient-Induced Bias,-0.002078320124690114,N = 200
200,-0.021713247123853696,29,Coefficient-Induced Bias,-2.655179366147786e-4,N = 200
200,-0.027149691755814942,141,Coefficient-Induced Bias,-0.0015817867806395824,N = 200
200,-0.02732358258683154,14,Coefficient-Induced Bias,-0.0015924240652865906,N = 200
200,-0.0312381785221717,212,Coefficient-Induced Bias,-0.0022371222468376972,N = 200
200,-0.030022782393755387,119,Coefficient-Induced Bias,-0.0018433858941806491,N = 200
200,-0.01709516542502698,95,Coefficient-Induced Bias,2.8576148788450606e-4,N = 200
200,-0.031508043276014974,104,Coefficient-Induced Bias,-0.00222607242656514,N = 200
200,-0.03148089781348162,133,Coefficient-Induced Bias,-0.002255569745250652,N = 200
200,-0.027120012828027562,202,Coefficient-Induced Bias,-0.0018838743907787503,N = 200
200,-0.02965202119293242,9,Coefficient-Induced Bias,-0.0021731490186182034,N = 200
200,-0.03147151348010019,34,Coefficient-Induced Bias,-0.0022433478504459425,N = 200
200,-0.03060665082470937,121,Coefficient-Induced Bias,-0.0021857712567568965,N = 200
200,-0.029256375080088215,85,Coefficient-Induced Bias,-0.00200572988780795,N = 200
200,-0.022340213997790292,237,Coefficient-Induced Bias,-3.3208999771827674e-4,N = 200
200,-0.021590853640166774,250,Coefficient-Induced Bias,-4.329849526567564e-4,N = 200
200,-0.029059281530377512,153,Coefficient-Induced Bias,-0.0018619158126571556,N = 200
200,-0.03149993580633398,159,Coefficient-Induced Bias,-0.0022358292425879722,N = 200
200,-0.02029456376708605,194,Coefficient-Induced Bias,-3.660326647418888e-4,N = 200
200,-0.020932938267802292,26,Coefficient-Induced Bias,-5.836862042558622e-4,N = 200
200,-0.029846504210219504,215,Coefficient-Induced Bias,-0.00191683886974503,N = 200
200,-0.018899438717163486,235,Coefficient-Induced Bias,-1.4839090723717252e-4,N = 200
200,-0.02016621128405305,129,Coefficient-Induced Bias,-4.537542366873648e-4,N = 200
200,-0.029557408610318192,64,Coefficient-Induced Bias,-0.0021778754254455635,N = 200
200,-0.029366840635986824,160,Coefficient-Induced Bias,-0.0018727047263693564,N = 200
200,-0.02796792497485634,68,Coefficient-Induced Bias,-0.0016795536410942336,N = 200
200,-0.015558278056582608,28,Coefficient-Induced Bias,6.915087039160994e-5,N = 200
200,-0.031142616062537543,116,Coefficient-Induced Bias,-0.0021294036735997612,N = 200
200,-0.008175518358387923,197,Coefficient-Induced Bias,8.065156135997897e-4,N = 200
200,-0.028797424059474164,111,Coefficient-Induced Bias,-0.0020605790574543814,N = 200
200,-0.02542171980946273,213,Coefficient-Induced Bias,-0.0016162421157535078,N = 200
200,-0.013596315776227996,6,Coefficient-Induced Bias,6.392832908012069e-4,N = 200
200,-0.0289147236893067,200,Coefficient-Induced Bias,-0.001709849456027146,N = 200
200,-0.030394991877085387,125,Coefficient-Induced Bias,-0.0020460784231318696,N = 200
200,-0.024846311747170446,223,Coefficient-Induced Bias,-0.0011869758951783549,N = 200
200,-0.019391776236491465,168,Coefficient-Induced Bias,6.910030781860366e-4,N = 200
200,-0.020229144561018653,131,Coefficient-Induced Bias,-3.0647012913664895e-5,N = 200
200,-0.031239210355656022,97,Coefficient-Induced Bias,-0.0021676209428982407,N = 200
200,-0.01965489869705339,113,Coefficient-Induced Bias,-4.909281073187666e-4,N = 200
200,-0.0075974594359927705,83,Coefficient-Induced Bias,8.475194852113344e-4,N = 200
200,-0.02727833478917363,109,Coefficient-Induced Bias,-0.001874087244813083,N = 200
200,-0.028754256298665903,7,Coefficient-Induced Bias,-0.0019827601653521487,N = 200
200,-0.030228298611049476,63,Coefficient-Induced Bias,-0.0021149302116731383,N = 200
200,-0.028174389905823105,233,Coefficient-Induced Bias,-0.0013991777877609968,N = 200
200,-0.022564184941527232,128,Coefficient-Induced Bias,-6.962859738594007e-4,N = 200
200,-0.027493536161532495,206,Coefficient-Induced Bias,-0.001557088141872387,N = 200
200,-0.022564184941527232,211,Coefficient-Induced Bias,-6.962859738594007e-4,N = 200
200,-0.03137296018183766,188,Coefficient-Induced Bias,-0.002226754851144319,N = 200
200,-0.029418851387908007,218,Coefficient-Induced Bias,-0.0020214673633258684,N = 200
200,-0.018198186244010595,139,Coefficient-Induced Bias,-1.0701539087432099e-4,N = 200
200,-0.02796828760620451,82,Coefficient-Induced Bias,-0.0016873037135354263,N = 200
200,-0.02976239166424699,54,Coefficient-Induced Bias,-0.0019187491905245935,N = 200
200,-0.026291854965308836,165,Coefficient-Induced Bias,-0.001462699550982216,N = 200
200,-0.031249968939851103,199,Coefficient-Induced Bias,-0.0022226571939589768,N = 200
200,-0.028367533433866554,49,Coefficient-Induced Bias,-0.0014946487048682622,N = 200
200,-0.030092819005291593,173,Coefficient-Induced Bias,-0.0021963273257963323,N = 200
200,-0.031383157187619526,93,Coefficient-Induced Bias,-0.0022767334848824428,N = 200
200,-0.022669900456232295,163,Coefficient-Induced Bias,-0.0010519856533399707,N = 200
200,-0.026503791867226956,244,Coefficient-Induced Bias,-0.001570761650936281,N = 200
200,-0.026559810599117717,243,Coefficient-Induced Bias,-0.0012221630422790675,N = 200
200,-0.029228260632442993,140,Coefficient-Induced Bias,-0.0019501941043246207,N = 200
200,-0.012357410747434572,48,Coefficient-Induced Bias,0.0010315274808483377,N = 200
200,-0.031293741525305396,196,Coefficient-Induced Bias,-0.002195574112566878,N = 200
200,-0.028593218906095452,152,Coefficient-Induced Bias,-0.001769817479723046,N = 200
200,-0.015558278056582608,24,Coefficient-Induced Bias,6.915087039160994e-5,N = 200
200,-0.03128436398297357,110,Coefficient-Induced Bias,-0.002239310756818935,N = 200
200,-0.03132483529544422,44,Coefficient-Induced Bias,-0.002172645027225417,N = 200
400,-0.03145349377056378,73,Coefficient-Induced Bias,-0.001727707390786093,N = 400
400,-0.028056376795957294,207,Coefficient-Induced Bias,-0.001315892234257987,N = 400
400,-0.03146132784567629,25,Coefficient-Induced Bias,-0.0017170354933220833,N = 400
400,-0.013458299452299038,51,Coefficient-Induced Bias,-1.549389957065106e-4,N = 400
400,-0.031319133850254754,80,Coefficient-Induced Bias,-0.0017170284225522803,N = 400
400,-0.030800473502088588,136,Coefficient-Induced Bias,-0.0017473931236486884,N = 400
400,-0.02888376950152116,179,Coefficient-Induced Bias,-0.0015510527493627357,N = 400
400,-0.017020548882241804,100,Coefficient-Induced Bias,-5.343600916075664e-4,N = 400
400,-0.03151417528655892,157,Coefficient-Induced Bias,-0.0017439374334838331,N = 400
400,-0.020607793743717795,204,Coefficient-Induced Bias,-6.296101749639904e-4,N = 400
400,-0.029333577786241127,150,Coefficient-Induced Bias,-0.0015873446843414074,N = 400
400,-0.023620177830281475,214,Coefficient-Induced Bias,-0.0010130828378435153,N = 400
400,-0.00612871639219037,32,Coefficient-Induced Bias,1.7599334748463757e-4,N = 400
400,-0.016517355982777815,155,Coefficient-Induced Bias,-4.66043923416537e-4,N = 400
400,-0.029714674894805726,137,Coefficient-Induced Bias,-0.0014052753212671076,N = 400
400,-0.02101202433968352,186,Coefficient-Induced Bias,-8.946952042062639e-4,N = 400
400,-0.02988592314537386,37,Coefficient-Induced Bias,-0.001564785823076953,N = 400
400,-0.03151507363602574,228,Coefficient-Induced Bias,-0.0017386510093481689,N = 400
400,-0.025678526099331078,192,Coefficient-Induced Bias,-0.0011864120209411633,N = 400
400,-0.028056376795957294,162,Coefficient-Induced Bias,-0.001315892234257987,N = 400
400,-0.010577182123233442,114,Coefficient-Induced Bias,-1.03891119591637e-5,N = 400
400,-0.01751855808657443,38,Coefficient-Induced Bias,-5.424347576603594e-4,N = 400
400,-0.016597247620720124,158,Coefficient-Induced Bias,-4.621563116716798e-4,N = 400
400,-0.03059639122958091,33,Coefficient-Induced Bias,-0.0017280023088930285,N = 400
400,-0.03037751726474036,77,Coefficient-Induced Bias,-0.0017124178491408903,N = 400
400,-0.030092819005291593,19,Coefficient-Induced Bias,-0.0016944771187550334,N = 400
400,-0.0277614507720495,249,Coefficient-Induced Bias,-0.00137354442317017,N = 400
400,-0.02574125894122889,198,Coefficient-Induced Bias,-9.422586803639332e-4,N = 400
400,-0.02572782311306676,55,Coefficient-Induced Bias,-0.001348135039124232,N = 400
400,-0.017604784072237423,3,Coefficient-Induced Bias,-4.1900016670648466e-4,N = 400
400,-0.03087507972290593,13,Coefficient-Induced Bias,-0.0017398807620156997,N = 400
400,-0.023871391308719403,35,Coefficient-Induced Bias,-0.0011720505175335516,N = 400
400,-0.03104989729220431,90,Coefficient-Induced Bias,-0.001678665475408403,N = 400
